item_id,store_id,dept_id,demand_band,on_hand,on_order,backorders,lead_time_days,service_level,holding_cost_per_unit_per_day,stockout_cost_per_unit,fixed_order_cost,calibration_level,calibration_count,residual_rmse,intermittency_class,inventory_source,synthetic_profile_plan,inventory_position,forecast_1d,forecast_7d,forecast_30d,mean_daily_forecast,lead_time_demand,planning_horizon_days,planning_horizon_demand,sigma_daily,residual_mean_used,safety_stock,reorder_point,target_stock_level,days_of_supply,days_of_supply_label,stockout_risk,stockout_risk_pct,stock_status,recommended_order_qty_raw,recommended_order_qty,priority_score,priority_label,cost_optimized_order_qty,estimated_cost_without_order,estimated_cost_with_recommendation,estimated_cost_with_service_order,estimated_cost_savings,expected_shortage_without_order,expected_excess_without_order,expected_shortage_with_recommendation,expected_excess_with_recommendation,candidate_count,candidate_min,candidate_max
FOODS_2_367,CA_1,FOODS_2,medium,5.0,1.0,0.0,7,0.95,0.02,5.0,25.0,item_store,90,1.306262171261202,intermittent,synthetic_demo,reorder,6.0,0.6428571428571429,4.513040481600679,19.478744374120925,0.6492914791373642,4.513040481600679,14,8.785158334878863,1.3135799814235256,-0.0007936555555556365,5.716534095210014,10.229574576810693,14.501692430088877,9.240842045195913,9.2 days,0.3343794242648862,33.43794242648862,REORDER NOW,8.501692430088877,9,40.84803532045254,MEDIUM,15,34.36005781648726,26.400502232984856,29.000968212568434,7.959555583502407,6.871732691984648,0.009959689743028547,0.05080748118651426,8.189034478944894,21,0,20
FOODS_3_026,CA_1,FOODS_3,high,10.0,1.0,0.0,10,0.95,0.02,5.0,25.0,item_store,90,2.0446268275520554,regular,synthetic_demo,critical,11.0,2.0714285714285716,14.32051519773145,53.50599159554955,1.7835330531849851,19.762711605205553,17,31.702016271990953,2.056019450303175,0.01587294444444437,10.694352025159857,30.45706363036541,42.39636829715081,6.167533581929697,6.2 days,0.9111315758894578,91.11315758894578,CRITICAL,31.396368297150808,32,79.53253008835833,URGENT,38,126.97267370328312,27.692421758115294,29.587828960003087,99.28025194516783,25.394534740656624,0.0,0.10628484797425886,12.711750107317632,49,0,48
FOODS_3_048,CA_1,FOODS_3,medium,25.0,7.0,0.0,5,0.95,0.02,5.0,25.0,item_store,90,1.7565475178060679,regular,synthetic_demo,healthy,32.0,1.6428571428571428,12.170753789731485,56.8825107251604,1.89608369083868,8.600322201128995,12,21.682000897569253,1.7391752525520998,0.3071428666666666,6.396694445003366,14.99701664613236,28.07869534257262,16.87689217233111,16.9 days,8.882801161291809e-10,8.882801161291809e-08,HEALTHY,0.0,0,0.0,NONE,0,3.4596471943490625,3.4596471943490625,3.4596471943490625,0.0,0.5508493044503031,5.878338934146224,0.5508493044503031,5.878338934146224,11,0,10
FOODS_3_053,CA_1,FOODS_3,medium,0.0,0.0,0.0,3,0.95,0.02,5.0,25.0,item_store,90,2.4791363158034723,regular,synthetic_demo,stockout,0.0,3.4285714285714284,24.948049223311564,103.3732027193715,3.44577342397905,10.367893586005831,10,35.46341893710576,2.479826895943636,0.25476200000000004,7.064952562904239,17.43284614891007,42.528371500009996,0.0,0.0 days,0.9921073107309952,99.21073107309952,STOCKOUT,42.528371500009996,43,99.60536553654975,URGENT,52,193.91608471337662,26.466170867128383,31.095002241665593,167.44991384624825,38.78321694267533,0.0,0.02833187478351384,13.245114932108187,61,0,60
FOODS_3_068,CA_1,FOODS_3,low,17.0,5.0,0.0,7,0.95,0.02,5.0,25.0,item_store,90,1.3066526918591863,intermittent,synthetic_demo,overstock,22.0,0.6785714285714286,4.5285481852703375,14.773497457295537,0.4924499152431846,4.5285481852703375,14,7.856157100068074,1.2767692066555623,0.30873016111111107,5.556338254828741,10.08488644009908,13.412495354896816,44.6745939414688,44.7 days,1.1573393610131433e-07,1.1573393610131433e-05,OVERSTOCK,0.0,0,0.0,NONE,0,1.2987550383823112,1.2987550383823112,1.2987550383823112,0.0,0.057045176483988214,7.239493971159785,0.057045176483988214,7.239493971159785,4,0,3
FOODS_3_074,CA_1,FOODS_3,medium,13.0,2.0,0.0,5,0.9,0.02,5.0,25.0,item_store,90,1.6779549658685708,regular,synthetic_demo,low,15.0,1.9285714285714286,13.908854275118538,55.707281770157785,1.8569093923385929,9.913842748743084,12,23.158747184037164,1.6846352302842549,-0.09523810000000008,4.827552065649532,14.741394814392617,27.986299249686695,8.077938569263733,8.1 days,0.08847552090865651,8.847552090865651,LOW,12.986299249686695,13,13.70424513055638,LOW,20,42.54790638401639,26.69244111695277,28.112918874910726,15.855465267063622,8.508503594325527,0.044903436573017555,0.06017053435216241,11.596570376599654,28,0,27
FOODS_3_089,CA_1,FOODS_3,high,32.0,9.0,0.0,10,0.95,0.02,5.0,25.0,item_store,90,1.258970073444031,intermittent,synthetic_demo,overstock,41.0,1.1428571428571428,7.3698825576346465,29.412103507050745,0.9804034502350248,10.595985135666517,17,17.05244102639547,1.2547735494366599,-0.16746028888888878,6.526684388883694,17.12266952455021,23.579125415279165,41.81951827094384,41.8 days,9.103828801926284e-15,9.103828801926284e-13,OVERSTOCK,0.0,0,0.0,NONE,0,4.070212372590589,4.070212372590589,4.070212372590589,0.0,0.0,23.94242572112111,0.0,23.94242572112111,1,0,0
FOODS_3_096,CA_1,FOODS_3,medium,15.0,1.0,0.0,7,0.975,0.02,5.0,25.0,item_store,90,1.5412874369829153,regular,synthetic_demo,low,16.0,1.1428571428571428,7.871039418429255,33.64050807860218,1.1213502692867394,7.871039418429255,14,15.813167666782634,1.534644571750775,-0.215873011111111,7.958018026810639,15.829057445239894,23.771185693593274,14.268512201969834,14.3 days,0.022638866467610264,2.2638866467610264,HEALTHY,7.771185693593274,8,7.670267320982145,LOW,0,10.061358809071795,10.061358809071795,26.46874124403775,0.0,1.9713540551960416,1.4613466649399076,1.9713540551960416,1.4613466649399076,15,0,14
FOODS_3_099,CA_1,FOODS_3,high,51.0,3.0,0.0,5,0.95,0.02,5.0,25.0,item_store,90,7.6428757227782045,regular,synthetic_demo,critical,54.0,14.642857142857142,103.07221813212257,453.1223442326631,15.10407814108877,73.5726742159145,12,176.9058548235847,7.507088312820271,-1.6380953333333332,27.61110476836697,101.18377898428147,204.51695959195166,3.5751933680149404,3.6 days,0.8781901122976905,87.81901122976905,CRITICAL,150.51695959195166,151,72.61829855843641,HIGH,155,527.7818060281191,32.113129516945754,32.25122845018429,495.6686765111734,105.55636120562382,0.0,0.23044782453527632,49.674086618911446,185,0,184
FOODS_3_113,CA_1,FOODS_3,high,49.0,14.0,0.0,14,0.95,0.02,5.0,25.0,item_store,90,3.2262035976538876,regular,synthetic_demo,reorder,63.0,4.142857142857143,30.182455661408902,124.84480992983949,4.161493664327983,59.44117589120006,21,88.63186980344048,3.2306644808532754,-0.29523799999999983,19.88305581000059,79.32423170120066,108.51492561344108,15.138795125421279,15.1 days,0.38422280735973835,38.422280735973835,REORDER NOW,45.51492561344108,46,33.77357151679361,MEDIUM,45,113.26408693015463,30.558901975971917,30.601938146210372,82.70518495418271,22.64316499911145,0.22981873617804308,0.15656519984413364,22.743218936910726,60,0,59
FOODS_3_123,CA_1,FOODS_3,low,24.0,3.0,0.0,5,0.95,0.02,5.0,25.0,item_store,90,0.9888264649460884,intermittent,synthetic_demo,healthy,27.0,1.6785714285714286,11.972312951286462,57.34657462332821,1.9115524874442735,8.415330979558368,12,21.460275272351314,0.9438677831190063,0.3111111111111111,3.47154997533184,11.886880954890207,24.931825247683154,14.1246448514206,14.1 days,0.0,0.0,HEALTHY,0.0,0,0.0,NONE,0,3.54278345371123,3.54278345371123,3.54278345371123,0.0,0.6507799515051225,2.407364134880147,0.6507799515051225,2.407364134880147,9,0,8
FOODS_3_135,CA_1,FOODS_3,high,29.0,3.0,0.0,7,0.975,0.02,5.0,25.0,item_store,90,3.2249514489832767,regular,synthetic_demo,critical,32.0,5.75,41.939087321312854,182.78129537969187,6.092709845989729,41.939087321312854,14,84.19289769131159,3.240658323680156,0.12301577777777793,16.80468418114522,58.743771502458074,100.9975818724568,5.252178555829745,5.3 days,0.8768158566376671,87.68158566376671,CRITICAL,68.9975818724568,69,71.1618493759567,HIGH,79,274.8063486190808,28.78163339765568,30.809555070109575,246.0247152214251,54.96126972381616,0.0,0.08097493365562983,24.11970520983947,92,0,91
FOODS_3_179,CA_1,FOODS_3,low,3.0,1.0,0.0,5,0.9,0.02,5.0,25.0,item_store,90,0.8751740984025635,intermittent,synthetic_demo,reorder,4.0,0.75,5.774499782734786,27.470670500705694,0.9156890166901898,4.027595516841941,12,10.426981540670182,0.8788588770462239,0.04603173222222224,2.5184900036686475,6.546085520510588,12.94547154433883,4.368295269564583,4.4 days,0.5056018332885293,50.56018332885293,REORDER NOW,8.94547154433883,9,50.76875830898799,HIGH,14,37.8359651251859,25.88306518107539,27.89480461236694,11.95289994411051,7.56719302503718,0.0,0.021704754703096494,6.454511729665916,18,0,17
FOODS_3_187,CA_1,FOODS_3,medium,4.0,0.0,0.0,5,0.95,0.02,5.0,25.0,item_store,90,1.3660007465610853,intermittent,synthetic_demo,critical,4.0,1.3928571428571428,9.721081309394547,38.77354918048051,1.2924516393493504,7.027738105309544,12,15.858245749196453,1.3628941392494986,0.1706349211111111,5.012730808394336,12.04046891370388,20.870976557590787,3.0948933625196924,3.1 days,0.8397686683551432,83.97686683551431,CRITICAL,16.870976557590787,17,78.18897004820211,URGENT,23,76.71197159757726,26.022220587896033,30.061175116203685,50.68975100968123,15.342394319515451,0.0,0.020177325437087116,7.677783005921636,28,0,27
FOODS_3_223,CA_1,FOODS_3,low,5.0,0.0,0.0,3,0.95,0.02,5.0,25.0,item_store,90,0.90943342749752,intermittent,synthetic_demo,reorder,5.0,1.1428571428571428,8.118006194917875,35.156080175182396,1.1718693391727466,3.481049562682216,10,11.572569838185679,0.9095834735093908,0.0944444477777778,2.59137607663546,6.072425639317676,14.163945914821138,4.266687277209276,4.3 days,0.16748769577410638,16.748769577410638,REORDER NOW,9.163945914821138,10,26.61237958380891,MEDIUM,15,42.03004622510489,25.766451307651483,27.61306630946616,16.263594917453407,8.406009245020977,0.0,0.02099063375560443,6.614981388734626,20,0,19
FOODS_3_240,CA_1,FOODS_3,low,1.0,0.0,0.0,3,0.95,0.02,5.0,25.0,item_store,90,0.8491525751876666,intermittent,synthetic_demo,critical,1.0,0.7142857142857143,5.385046561788232,25.46976550634509,0.8489921835448364,2.2202988338192418,10,7.908432060652934,0.8401934272091641,-0.1515873077777778,2.3936859127571934,4.613984746576435,10.302117973410127,1.1778671457546919,1.2 days,0.7991376114272463,79.91376114272462,CRITICAL,9.302117973410127,10,81.5135601150286,URGENT,11,32.69061179898368,25.54465686507029,25.598306988566886,7.145954933913391,6.538122359796737,0.0,0.01930766687254142,4.481185307075805,15,0,14
FOODS_3_249,CA_1,FOODS_3,medium,48.0,6.0,0.0,5,0.975,0.02,5.0,25.0,item_store,90,2.8751811537130436,intermittent,synthetic_demo,healthy,54.0,3.8214285714285716,25.76642345312976,107.44262706295217,3.581420902098406,18.561089164392072,12,43.64896820592325,2.537705668989604,1.3777777777777778,11.121781101091804,29.682870265483878,54.77074930701506,15.077814497692977,15.1 days,2.1147794626585892e-10,2.1147794626585892e-08,HEALTHY,0.7707493070150591,1,0.2814456058111132,LOW,23,39.89883698547117,27.31217447791359,61.073408763592475,12.58666250755758,7.95906726999012,0.8625052960047962,0.07885974898277923,15.982297774997457,32,0,31
FOODS_3_263,CA_1,FOODS_3,high,97.0,5.0,0.0,3,0.95,0.02,5.0,25.0,item_store,90,3.6059561870155576,regular,synthetic_demo,healthy,102.0,8.642857142857142,63.47234147637646,278.26252392075656,9.27541746402522,26.43066690962099,10,91.76348106174132,3.4140903548913037,1.2150795555555558,9.726641178959207,36.157308088580194,101.49012224070053,10.996809620225484,11.0 days,0.0,0.0,HEALTHY,0.0,0,0.0,NONE,0,25.38280115919373,25.38280115919373,25.38280115919373,0.0,5.002026194347407,3.7267018745669036,5.002026194347407,3.7267018745669036,30,0,29
FOODS_3_276,CA_1,FOODS_3,high,0.0,0.0,0.0,7,0.975,0.02,5.0,25.0,item_store,90,1.3562026678742407,regular,synthetic_demo,critical,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,1.2879332984022422,-0.44603172222222226,6.678677652586271,6.678677652586271,6.678677652586271,,NO EXPECTED DEMAND,0.5,50.0,STOCKOUT,6.678677652586271,7,75.0,URGENT,0,21.94186039120179,21.94186039120179,26.187777573136703,0.0,4.388372078240358,0.0,4.388372078240358,0.0,14,0,13
FOODS_3_312,CA_1,FOODS_3,low,20.0,6.0,0.0,7,0.975,0.02,5.0,25.0,item_store,90,1.4477091213126956,regular,synthetic_demo,healthy,26.0,1.25,9.054508754444662,38.44792792575701,1.2815975975252336,9.054508754444662,14,18.468533288329937,1.4517677199884043,-0.10793652222222214,7.528253707129868,16.58276246157453,25.996786995459804,20.287179103804522,20.3 days,5.127617965006159e-06,0.0005127617965006159,HEALTHY,0.0,0,0.0,NONE,0,1.3242373036274901,1.3242373036274901,1.3242373036274901,0.0,0.07315638080582534,6.846109997131167,0.07315638080582534,6.846109997131167,5,0,4
FOODS_3_319,CA_1,FOODS_3,high,21.0,5.0,2.0,7,0.95,0.02,5.0,25.0,item_store,90,5.781006892443248,regular,synthetic_demo,healthy,24.0,0.0,0.0,0.0,0.0,0.0,14,0.0,5.668704878552729,-1.2817458888888886,24.669487334004874,24.669487334004874,24.669487334004874,,NO EXPECTED DEMAND,0.0547754326625155,5.4775432662515495,REORDER NOW,0.6694873340048737,1,4.095685388447394,LOW,0,18.891402726492014,18.891402726492014,41.815710384605666,0.0,3.6516774635727507,4.52153863305902,3.6516774635727507,4.52153863305902,29,0,28
FOODS_3_321,CA_1,FOODS_3,high,150.0,37.0,0.0,7,0.99,0.02,5.0,25.0,item_store,90,3.317355392183644,regular,synthetic_demo,overstock,187.0,5.071428571428571,36.62939052218704,159.9667235212649,5.332224117375497,36.62939052218704,14,74.65624933837813,3.2947269049831487,0.5198413555555554,20.278839621959893,56.90823014414693,94.93508896033802,35.069793745286304,35.1 days,0.0,0.0,OVERSTOCK,0.0,0,0.0,NONE,0,14.490443939697048,14.490443939697048,14.490443939697048,0.0,0.0,103.50317099783607,0.0,103.50317099783607,1,0,0
FOODS_3_327,CA_1,FOODS_3,high,20.0,2.0,0.0,7,0.95,0.02,5.0,25.0,item_store,90,2.815882554385175,regular,synthetic_demo,reorder,22.0,2.8214285714285716,19.749954370987776,77.11797868177153,2.5705992893923844,19.749954370987776,14,38.51256299103507,2.7693840665348914,-0.5873014444444442,12.052009518234074,31.801963889221852,50.56457250926914,8.558315600095014,8.6 days,0.37938919935000337,37.938919935000335,REORDER NOW,28.56457250926914,29,39.51427998373808,MEDIUM,29,68.7291983854949,27.645324716393528,27.645324716393528,41.083873669101365,13.742706030486843,0.11191595043347632,0.09603800147879384,15.465247921425428,39,0,38
FOODS_3_329,CA_1,FOODS_3,high,228.0,0.0,0.0,10,0.975,0.02,5.0,25.0,item_store,90,8.03995838867405,regular,synthetic_demo,low,228.0,17.071428571428573,122.34084056414511,560.2326597702025,18.674421992340083,177.08695155425178,17,309.96572424022924,8.02864629904027,-0.9476193333333341,49.76115092275562,226.8481024770074,359.72687516298487,12.209213227243207,12.2 days,0.022463661704474447,2.2463661704474447,HEALTHY,131.72687516298487,132,8.44689917417605,LOW,132,328.918991063603,37.940285997865466,37.940285997865466,290.97870506573753,65.77516129382552,0.25402702632617613,0.31699783817028127,66.79586357067095,164,0,163
FOODS_3_340,CA_1,FOODS_3,low,18.0,0.0,0.0,10,0.95,0.02,5.0,25.0,item_store,90,0.9798711077023096,intermittent,synthetic_demo,healthy,18.0,0.5714285714285714,4.382308386456825,18.313017220802134,0.6104339073600712,6.130881889454058,17,10.127741418524366,0.9844862748258051,-0.04126982222222225,5.120789487362552,11.25167137681661,15.248530905886918,29.487221766307457,29.5 days,6.878672127919039e-05,0.006878672127919039,HEALTHY,0.0,0,0.0,NONE,0,1.3454355812913383,1.3454355812913383,1.3454355812913383,0.0,0.075002975412475,5.708357083699785,0.075002975412475,5.708357083699785,6,0,5
FOODS_3_354,CA_1,FOODS_3,low,3.0,0.0,0.0,3,0.95,0.02,5.0,25.0,item_store,90,1.5845233627433097,regular,synthetic_demo,reorder,3.0,0.42857142857142855,2.8926194361208215,8.08966445697219,0.269655481899073,1.2594752186588922,10,3.6578031809197666,1.5926806039131556,0.04761906666666667,4.537499344373541,5.796974563032433,8.195302525293307,11.125306924495767,11.1 days,0.2640385334751545,26.40385334751545,REORDER NOW,5.195302525293307,6,40.35531960486773,MEDIUM,13,28.676556746996916,25.99639490597743,31.15439884907901,2.680161841019487,5.7347711681056674,0.02700906468578406,0.05238649339596398,7.3446243899760795,20,0,19
FOODS_3_360,CA_1,FOODS_3,medium,2.0,1.0,0.0,5,0.95,0.02,5.0,25.0,item_store,90,0.8597348400785549,intermittent,synthetic_demo,reorder,3.0,0.21428571428571427,1.6706296755335541,8.125653663991356,0.2708551221330452,1.1507415762405546,12,3.1417817561303965,0.8642827319158448,-0.021428576666666657,3.1788357970513386,4.329577373291893,6.3206175531817355,11.076031999595664,11.1 days,0.16931430829432104,16.931430829432102,REORDER NOW,3.3206175531817355,4,28.185723778826464,MEDIUM,0,13.085075368655522,13.085075368655522,26.63707877955225,0.0,2.615615963721273,0.05829625040961788,2.615615963721273,0.05829625040961788,12,0,11
FOODS_3_383,CA_1,FOODS_3,high,50.0,7.0,0.0,5,0.9,0.02,5.0,25.0,item_store,90,3.899237534619202,regular,synthetic_demo,healthy,57.0,3.9642857142857144,27.916381728992594,118.61077657441497,3.953692552480499,19.887566320487743,12,47.61300474134223,3.7351393725973536,1.1865080222222224,10.703551409540873,30.591117730028614,58.3165561508831,14.416902488849036,14.4 days,4.424844922246152e-06,0.00044248449222461517,HEALTHY,1.3165561508831019,2,0.45174178384900154,LOW,32,44.1902900500159,28.43080321362921,62.16130231990835,15.759486836386692,8.789758094109992,2.0124964955495503,0.07892082137821532,25.301659222817772,42,0,41
FOODS_3_387,CA_1,FOODS_3,medium,14.0,2.0,0.0,5,0.95,0.02,5.0,25.0,item_store,90,1.6515985522449994,intermittent,synthetic_demo,low,16.0,1.9642857142857142,13.408630935982238,50.60453759578481,1.6868179198594937,9.887475212616023,12,21.78990129751677,1.4530092756263395,0.8,5.344174687570159,15.23164990018618,27.13407598508693,9.48531540460084,9.5 days,0.029962854762614843,2.9962854762614843,LOW,11.13407598508693,12,9.70485373223741,LOW,25,78.37084121874975,26.305709497469827,45.8643438665792,52.06513172127992,15.674168243749948,0.0,0.0364472044374642,9.362278960687515,32,0,31
FOODS_3_432,CA_1,FOODS_3,high,27.0,1.0,0.0,7,0.99,0.02,5.0,25.0,item_store,90,0.9445811547082296,regular,synthetic_demo,overstock,28.0,0.5,3.6761060261963685,15.293313958746179,0.509777131958206,3.6761060261963685,14,7.194027017065165,0.9455055465747051,-0.09047617666666667,5.819527958952349,9.495633985148718,13.013554976017513,54.92596321934578,54.9 days,0.0,0.0,OVERSTOCK,0.0,0,0.0,NONE,0,2.655326039295818,2.655326039295818,2.655326039295818,0.0,0.0,18.966614566398697,0.0,18.966614566398697,1,0,0
FOODS_3_467,CA_1,FOODS_3,medium,10.0,0.0,0.0,7,0.95,0.02,5.0,25.0,item_store,90,1.1102235702306507,intermittent,synthetic_demo,reorder,10.0,1.0,7.61255279583297,37.24224354907907,1.2414081183026358,7.61255279583297,14,16.59049072962663,1.1071622726718857,0.14285716666666662,4.818230309661211,12.430783105494182,21.40872103928784,8.055368619364996,8.1 days,0.20752763177758382,20.752763177758382,REORDER NOW,11.40872103928784,12,26.90075786225925,MEDIUM,17,47.57186359175344,26.287215343553484,28.405770324490742,21.284648248199957,9.514277518758096,0.0033999854497604666,0.04644712027561258,7.535569586967276,22,0,21
FOODS_3_470,CA_1,FOODS_3,medium,20.0,5.0,0.0,3,0.95,0.02,5.0,25.0,item_store,90,2.075550075699138,intermittent,synthetic_demo,overstock,25.0,0.7142857142857143,5.189003221185969,22.957559579889516,0.7652519859963172,2.147594752186589,10,7.6523141199664995,2.0759414005548282,-0.21507932222222223,5.914294881743311,8.0618896339299,13.56660900170981,32.66897761454528,32.7 days,1.0381084880606295e-10,1.0381084880606295e-08,OVERSTOCK,0.0,0,0.0,NONE,0,1.4840092554220798,1.4840092554220798,1.4840092554220798,0.0,0.020620806772371384,13.809052215602229,0.020620806772371384,13.809052215602229,1,0,0
FOODS_3_479,CA_1,FOODS_3,medium,8.0,2.0,0.0,7,0.95,0.02,5.0,25.0,item_store,90,1.3652120151228633,intermittent,synthetic_demo,reorder,10.0,0.6785714285714286,4.603941576045015,20.29727078836111,0.6765756929453703,4.603941576045015,14,9.341746430475643,1.3727153246054646,-0.019841288888888857,5.973883636396807,10.577825212441823,15.315630066872451,14.780312246315718,14.8 days,0.06867199529605439,6.867199529605439,REORDER NOW,5.315630066872451,6,12.013827251673478,LOW,0,14.559493495927411,14.559493495927411,27.191580123907915,0.0,2.8973712679496177,0.518836829852316,2.8973712679496177,0.518836829852316,16,0,15
FOODS_3_480,CA_1,FOODS_3,medium,9.0,1.0,0.0,7,0.95,0.02,5.0,25.0,item_store,90,1.3618339917343403,regular,synthetic_demo,reorder,10.0,1.3214285714285714,8.60395373782293,36.37581241390106,1.2125270804633685,8.60395373782293,14,17.059166727452368,1.3683876034846756,-0.053968254444444516,5.955049940929904,14.559003678752834,23.01421666838227,8.247238483266278,8.2 days,0.34989494286748635,34.98949428674864,REORDER NOW,13.014216668382272,14,38.19866093906877,MEDIUM,16,41.66267835649355,26.366189033231084,26.771823691669233,15.296489323262467,8.332367325273008,0.0060123580607557925,0.056785744871751226,7.730430777659499,22,0,21
FOODS_3_482,CA_1,FOODS_3,low,31.0,5.0,0.0,5,0.9,0.02,5.0,25.0,item_store,90,1.5608046370636435,regular,synthetic_demo,healthy,36.0,2.357142857142857,16.69514849661126,72.71535790196732,2.4238452633989107,11.8002335568885,12,29.020071702773556,1.5684371752610007,0.05873007777777782,4.494570687563715,16.294804244452216,33.51464239033727,14.852433257029743,14.9 days,2.5972557438080912e-12,2.597255743808091e-10,HEALTHY,0.0,0,0.0,NONE,0,3.22742176519796,3.22742176519796,3.22742176519796,0.0,0.5040973519868892,5.891125043862618,0.5040973519868892,5.891125043862618,10,0,9
FOODS_3_501,CA_1,FOODS_3,high,424.0,124.0,0.0,10,0.99,0.02,5.0,25.0,item_store,90,14.943190908007303,regular,synthetic_demo,healthy,548.0,22.928571428571427,162.36973791431294,711.968352620746,23.732278420691536,232.16966736480398,17,398.2880491052841,14.79359362160281,2.623016111111111,108.82992820183719,340.9995955666412,507.11797730712124,23.090913998472793,23.1 days,7.332023876926996e-12,7.332023876926996e-10,HEALTHY,0.0,0,0.0,NONE,0,22.761143802725186,22.761143802725186,22.761143802725186,0.0,1.1084844584894074,101.28659711928324,1.1084844584894074,101.28659711928324,65,0,64
FOODS_3_511,CA_1,FOODS_3,high,55.0,5.0,0.0,3,0.95,0.02,5.0,25.0,item_store,90,8.625941086401943,intermittent,synthetic_demo,critical,60.0,25.535714285714285,181.22707520493236,773.2779753448004,25.775932511493348,77.13206086005832,10,256.2945124441096,8.666151833818313,0.37301577777777734,24.689607048379866,101.82166790843819,280.98411949248947,2.3277528358380954,2.3 days,0.8731399498592728,87.31399498592728,CRITICAL,220.98411949248947,221,71.70832734029487,HIGH,263,991.7796485696044,31.947042988535767,45.0319520288873,959.8326055810687,198.3559297139209,0.0,0.09463450194663721,64.73870478802577,299,0,298
FOODS_3_520,CA_1,FOODS_3,medium,40.0,1.0,0.0,14,0.95,0.02,5.0,25.0,item_store,90,1.343530305734227,regular,synthetic_demo,overstock,41.0,0.7142857142857143,4.653407584881156,19.623800369704508,0.6541266789901503,9.020285250182637,21,13.870739999630084,1.3509720449753484,-0.015079388888888939,8.314528706769604,17.33481395695224,22.18526870639969,62.67899065559649,62.7 days,1.2538392546446175e-10,1.2538392546446175e-08,OVERSTOCK,0.0,0,0.0,NONE,0,4.539521477695342,4.539521477695342,4.539521477695342,0.0,0.0,21.616768941406384,0.0,21.616768941406384,1,0,0
FOODS_3_532,CA_1,FOODS_3,medium,3.0,0.0,0.0,3,0.95,0.02,5.0,25.0,item_store,90,1.5049615751341923,regular,synthetic_demo,critical,3.0,1.7142857142857142,12.077799497941934,53.182344643779295,1.7727448214593098,5.111880466472304,10,17.048991069392578,1.5083937300510093,0.1222222222222223,4.297368564888241,9.409249031360545,21.34635963428082,1.6922909398378179,1.7 days,0.7905525148799073,79.05525148799073,CRITICAL,18.34635963428082,19,77.15178538262576,URGENT,25,79.53143936282711,26.046991931982607,28.25521016712827,53.48444743084451,15.90628787256542,0.0,0.02698445475277443,9.120696582187353,31,0,30
FOODS_3_539,CA_1,FOODS_3,low,11.0,0.0,0.0,10,0.9,0.02,5.0,25.0,item_store,90,0.9575603272423051,intermittent,synthetic_demo,low,11.0,0.6785714285714286,4.637899881211495,20.659844896238443,0.6886614965412814,6.671270964051893,17,11.267394365538188,0.9629165842474665,-0.0039682577777778,3.90233682378635,10.573607787838244,15.169731189324537,15.973014398577766,16.0 days,0.07757390274791365,7.757390274791365,HEALTHY,4.169731189324537,5,9.376130968373255,LOW,0,15.222992723986653,15.222992723986653,27.663860755465127,0.0,3.03419838475177,0.30588706016356326,3.03419838475177,0.30588706016356326,14,0,13
FOODS_3_550,CA_1,FOODS_3,low,9.0,2.0,0.0,14,0.95,0.02,5.0,25.0,item_store,90,0.7997838379816129,intermittent,synthetic_demo,healthy,11.0,0.35714285714285715,2.1774041387583987,9.295201072837871,0.3098400357612624,4.41859219021756,21,6.787262262059652,0.7690318375137245,-0.23412697888888892,4.732990081629939,9.151582271847499,11.520252343689592,35.50219058351681,35.5 days,0.011091104761201676,1.1091104761201676,HEALTHY,0.5202523436895916,1,1.4577513281606074,LOW,0,1.1738009238649667,1.1738009238649667,26.096660884262388,0.0,0.08967590222393483,3.454387679739487,0.08967590222393483,3.454387679739487,4,0,3
FOODS_3_558,CA_1,FOODS_3,low,22.0,5.0,0.0,14,0.95,0.02,5.0,25.0,item_store,90,0.14907119849998599,intermittent,synthetic_demo,overstock,27.0,0.4642857142857143,3.5469935486900477,17.749403475243966,0.5916467825081322,7.597433400729507,21,12.043743519942634,0.14823135407896973,0.022222222222222223,0.912286714826444,8.50972011555595,12.956030234769077,45.63533648495567,45.6 days,0.0,0.0,OVERSTOCK,0.0,0,0.0,NONE,0,3.0570344203537743,3.0570344203537743,3.0570344203537743,0.0,0.0,14.5573067635894,0.0,14.5573067635894,1,0,0
FOODS_3_601,CA_1,FOODS_3,low,5.0,0.0,0.0,10,0.95,0.02,5.0,25.0,item_store,90,0.5682201595238788,highly_intermittent,synthetic_demo,low,5.0,0.17857142857142858,1.1646868478569168,4.626709124516754,0.1542236374838918,1.5913150297185836,17,2.5912746068581725,0.5705551110943783,0.030952378333333315,2.967733212299003,4.559048242017587,5.559007819157175,32.42045176455026,32.4 days,0.02942921708850066,2.942921708850066,HEALTHY,0.5590078191571752,1,3.4826392421608814,LOW,0,4.798738560232698,4.798738560232698,27.49931029979109,0.0,0.9462963105222288,0.3956294565973756,0.9462963105222288,0.3956294565973756,7,0,6
FOODS_3_611,CA_1,FOODS_3,high,46.0,9.0,0.0,10,0.99,0.02,5.0,25.0,item_store,90,1.3202805069146406,intermittent,synthetic_demo,overstock,55.0,1.2857142857142858,9.10255765238579,43.081713556034444,1.4360571185344815,13.151388419462327,17,23.113934538671344,1.3276732561524898,-0.003174622222222181,9.767105196912935,22.91849361637526,32.88103973558428,38.29931225585815,38.3 days,0.0,0.0,OVERSTOCK,0.0,0,0.0,NONE,0,5.132027692593508,5.132027692593508,5.132027692593508,0.0,0.0,30.188398191726513,0.0,30.188398191726513,1,0,0
